Word,Count,Percentage of total,Cumulative percentage of total
εὐεργέτης,1,0.0,99.6
ἐξαιτέω,1,0.0,99.6
σινιάζω,1,0.0,99.6
βολή,1,0.0,99.6
ἀγωνία,1,0.0,99.6
ἱδρώς,1,0.0,99.6
θρόμβος,1,0.0,99.6
ἐπισχύω,1,0.0,99.6
παμπληθεί,1,0.0,99.6
ἐπικρίνω,1,0.0,99.6
ὑγρός,1,0.0,99.6
συμπαραγίγνομαι,1,0.0,99.61
θεωρία,1,0.0,99.61
συγκατατίθημι,1,0.0,99.61
λαξευτός,1,0.0,99.61
λῆρος,1,0.0,99.61
Ἐμμαούς,1,0.0,99.61
ἀντιβάλλω,1,0.0,99.61
Κλεοπᾶς,1,0.0,99.61
ὀρθρινός,1,0.0,99.61
προσποιέω,1,0.0,99.61
ἄφαντος,1,0.0,99.61
ἀθροίζω,1,0.0,99.61
βρώσιμος,1,0.0,99.61
ὀπτός,1,0.0,99.62
τεκμήριον,1,0.0,99.62
ὀπτάνομαι,1,0.0,99.62
συναλίζω,1,0.0,99.62
περιμένω,1,0.0,99.62
ἐλαιών,1,0.0,99.62
καταμένω,1,0.0,99.62
καταριθμέω,1,0.0,99.62
λακάω,1,0.0,99.62
πρηνής,1,0.0,99.62
Ἁκελδαμάχ,1,0.0,99.62
ἔπαυλις,1,0.0,99.62
συγκαταψηφίζομαι,1,0.0,99.62
βίαιος,1,0.0,99.63
Πάρθοι,1,0.0,99.63
Μῆδος,1,0.0,99.63
Ἐλαμείτης,1,0.0,99.63
Λιβύη,1,0.0,99.63
Κυρήνη,1,0.0,99.63
Ἄραψ,1,0.0,99.63
μεγαλεῖος,1,0.0,99.63
γλεῦκος,1,0.0,99.63
μεστόω,1,0.0,99.63
ἐνωτίζομαι,1,0.0,99.63
Ἰωήλ,1,0.0,99.63
ἐνυπνιάζομαι,1,0.0,99.63
ἐνύπνιον,1,0.0,99.64
ἔκδοτος,1,0.0,99.64
προσπήγνυμι,1,0.0,99.64
κατανύσσω,1,0.0,99.64
τρισχίλιοι,1,0.0,99.64
ἀφελότης,1,0.0,99.64
βάσις,1,0.0,99.64
σφυδρόν,1,0.0,99.64
ἐξάλλομαι,1,0.0,99.64
ἔκθαμβος,1,0.0,99.64
ὁλοκληρία,1,0.0,99.64
ἀνάψυξις,1,0.0,99.64
ἀποκατάστασις,1,0.0,99.64
ἐξολεθρεύω,1,0.0,99.64
ἀρχιερατικός,1,0.0,99.65
οἰκοδόμος,1,0.0,99.65
ἀγράμματος,1,0.0,99.65
διανέμω,1,0.0,99.65
καθόλου,1,0.0,99.65
φθέγγομαι,1,0.0,99.65
προσαπειλέω,1,0.0,99.65
κολάζω,1,0.0,99.65
φρυάσσω,1,0.0,99.65
ἐνδεής,1,0.0,99.65
κτήτωρ,1,0.0,99.65
Σάπφειρα,1,0.0,99.65
διάστημα,1,0.0,99.65
κλινάριον,1,0.0,99.66
πέριξ,1,0.0,99.66
ὀχλέω,1,0.0,99.66
δημόσιος,1,0.0,99.66
γερουσία,1,0.0,99.66
ἐπάγω,1,0.0,99.66
Θευδᾶς,1,0.0,99.66
διαλύω,1,0.0,99.66
θεομάχος,1,0.0,99.66
παραθεωρέω,1,0.0,99.66
καθημερινός,1,0.0,99.66
Πρόχορος,1,0.0,99.66
Νικάνωρ,1,0.0,99.66
Τίμων,1,0.0,99.67
Παρμενᾶς,1,0.0,99.67
Νικόλαος,1,0.0,99.67
Ἀντιοχεύς,1,0.0,99.67
Λιβερτῖνος,1,0.0,99.67
ὑποβάλλω,1,0.0,99.67
συγκινέω,1,0.0,99.67
Χαλδαῖος,1,0.0,99.67
χόρτασμα,1,0.0,99.67
σιτίον,1,0.0,99.67
ἀναγνωρίζω,1,0.0,99.67
ὠνέομαι,1,0.0,99.67
Ἑμμώρ,1,0.0,99.67
κατασοφίζομαι,1,0.0,99.68
ἔκθετος,1,0.0,99.68
ἀμύνω,1,0.0,99.68
καταπονέω,1,0.0,99.68
συναλλάσσω,1,0.0,99.68
Μαριάμ,1,0.0,99.68
κάκωσις,1,0.0,99.68
λυτρωτής,1,0.0,99.68
μοσχοποιέω,1,0.0,99.68
σφάγιον,1,0.0,99.68
Μόλοχ,1,0.0,99.68
Ῥαιφάν,1,0.0,99.68
ἐπέκεινα,1,0.0,99.68
διαδέχομαι,1,0.0,99.68
σκήνωμα,1,0.0,99.69
σκληροτράχηλος,1,0.0,99.69
ἀπερίτμητος,1,0.0,99.69
ἀντιπίπτω,1,0.0,99.69
ἔλευσις,1,0.0,99.69
βρύχω,1,0.0,99.69
ἀναίρεσις,1,0.0,99.69
συγκομίζω,1,0.0,99.69
κοπετός,1,0.0,99.69
λιμαίνω,1,0.0,99.69
μαγεύω,1,0.0,99.69
μαγεία,1,0.0,99.69
ἐπίνοια,1,0.0,99.69
Γάζα,1,0.0,99.7
Κανδάκη,1,0.0,99.7
γάζα,1,0.0,99.7
περιοχή,1,0.0,99.7
Ἄζωτος,1,0.0,99.7
ἐμπνέω,1,0.0,99.7
συνοδεύω,1,0.0,99.7
ἐνεός,1,0.0,99.7
ἀποπίπτω,1,0.0,99.7
λεπίς,1,0.0,99.7
Σαρρων,1,0.0,99.7
μαθήτρια,1,0.0,99.7
ὀκνέω,1,0.0,99.7
Ἰταλικός,1,0.0,99.71
ὁδοιπορέω,1,0.0,99.71
πρόσπεινος,1,0.0,99.71
διερωτάω,1,0.0,99.71
διενθυμέομαι,1,0.0,99.71
εἰσκαλέω,1,0.0,99.71
συνομιλέω,1,0.0,99.71
ἀθέμιτος,1,0.0,99.71
ἀλλόφυλος,1,0.0,99.71
προσωπολήπτης,1,0.0,99.71
εὐεργετέω,1,0.0,99.71
προχειροτονέω,1,0.0,99.71
συμπίνω,1,0.0,99.71
εὐπορέω,1,0.0,99.72
τετράδιον,1,0.0,99.72
οἴκημα,1,0.0,99.72
Ῥόδη,1,0.0,99.72
εἰστρέχω,1,0.0,99.72
θυμομαχέω,1,0.0,99.72
Τύριος,1,0.0,99.72
Σιδώνιος,1,0.0,99.72
Βλάστος,1,0.0,99.72
κοιτών,1,0.0,99.72
δημηγορέω,1,0.0,99.72
τακτός,1,0.0,99.72
σκωληκόβρωτος,1,0.0,99.72
Νίγερ,1,0.0,99.72
Μαναήν,1,0.0,99.73
σύντροφος,1,0.0,99.73
Σελεύκεια,1,0.0,99.73
Σαλαμίς,1,0.0,99.73
Βαριησοῦς,1,0.0,99.73
Σέργιος,1,0.0,99.73
Ἐλύμας,1,0.0,99.73
ῥᾳδιουργία,1,0.0,99.73
ἀχλύς,1,0.0,99.73
χειραγωγός,1,0.0,99.73
Πισίδιος,1,0.0,99.73
τροποφορέω,1,0.0,99.73
κατακληρονομέω,1,0.0,99.73
Κίς,1,0.0,99.74
προκηρύσσω,1,0.0,99.74
ἐκπληρόω,1,0.0,99.74
καταφρονητής,1,0.0,99.74
παροτρύνω,1,0.0,99.74
Λυκαονία,1,0.0,99.74
λυκαονιστί,1,0.0,99.74
στέμμα,1,0.0,99.74
παροίχομαι,1,0.0,99.74
ἀμάρτυρος,1,0.0,99.74
καρποφόρος,1,0.0,99.74
Πισιδία,1,0.0,99.74
Ἀττάλεια,1,0.0,99.74
ἐπιστροφή,1,0.0,99.75
κατάλοιπος,1,0.0,99.75
παρενοχλέω,1,0.0,99.75
ἀλίσγημα,1,0.0,99.75
ἀνασκευάζω,1,0.0,99.75
ἐπάναγκες,1,0.0,99.75
ῥώννυμι,1,0.0,99.75
ἐπιλέγω,1,0.0,99.75
Σαμοθρᾴκη,1,0.0,99.75
κολωνία,1,0.0,99.75
πορφυρόπωλις,1,0.0,99.75
πύθων,1,0.0,99.75
μαντεύομαι,1,0.0,99.75
ἐκταράσσω,1,0.0,99.76
συνεφίστημι,1,0.0,99.76
περιρρήγνυμι,1,0.0,99.76
ἐπακροάομαι,1,0.0,99.76
ἔξυπνος,1,0.0,99.76
πανοικεί,1,0.0,99.76
Ἀμφίπολις,1,0.0,99.76
Ἀπολλωνία,1,0.0,99.76
προσκληρόω,1,0.0,99.76
ὀχλοποιέω,1,0.0,99.76
κατείδωλος,1,0.0,99.76
παρατυγχάνω,1,0.0,99.76
φιλόσοφος,1,0.0,99.76
Ἐπικούρειος,1,0.0,99.77
Στοϊκός,1,0.0,99.77
σπερμολόγος,1,0.0,99.77
καταγγελεύς,1,0.0,99.77
δεισιδαίμων,1,0.0,99.77
ἀναθεωρέω,1,0.0,99.77
βωμός,1,0.0,99.77
ἄγνωστος,1,0.0,99.77
προσδέω,1,0.0,99.77
ὁροθεσία,1,0.0,99.77
κατοικία,1,0.0,99.77
ὑπεροράω,1,0.0,99.77
Διονύσιος,1,0.0,99.77
Ἀρεοπαγίτης,1,0.0,99.77
Δάμαρις,1,0.0,99.78
Ποντικός,1,0.0,99.78
προσφάτως,1,0.0,99.78
ὁμότεχνος,1,0.0,99.78
σκηνοποιός,1,0.0,99.78
συνομορέω,1,0.0,99.78
κατεφίσταμαι,1,0.0,99.78
ἀναπείθω,1,0.0,99.78
ῥᾳδιούργημα,1,0.0,99.78
ἀπελαύνω,1,0.0,99.78
ἐπινεύω,1,0.0,99.78
λόγιος,1,0.0,99.78
προτρέπω,1,0.0,99.78
διακατελέγχομαι,1,0.0,99.79
ἀνωτερικός,1,0.0,99.79
σχολή,1,0.0,99.79
Τύραννος,1,0.0,99.79
χρώς,1,0.0,99.79
σιμικίνθιον,1,0.0,99.79
ἐξορκιστής,1,0.0,99.79
Σκευᾶς,1,0.0,99.79
ἐφάλλομαι,1,0.0,99.79
συμψηφίζω,1,0.0,99.79
ἀργυροκόπος,1,0.0,99.79
εὐπορία,1,0.0,99.79
ἀπελεγμός,1,0.0,99.79
θεά,1,0.0,99.8
σύγχυσις,1,0.0,99.8
Ἀσιάρχης,1,0.0,99.8
νεωκόρος,1,0.0,99.8
Διοπετής,1,0.0,99.8
ἱερόσυλος,1,0.0,99.8
Ἑλλάς,1,0.0,99.8
συνέπομαι,1,0.0,99.8
Σώπατρος,1,0.0,99.8
Πυρρός,1,0.0,99.8
Βεροιαῖος,1,0.0,99.8
Σεκοῦνδος,1,0.0,99.8
Δερβαῖος,1,0.0,99.8
Ἀσιανός,1,0.0,99.81
παρατείνω,1,0.0,99.81
Εὔτυχος,1,0.0,99.81
τρίστεγος,1,0.0,99.81
συμπεριλαμβάνω,1,0.0,99.81
αὐγή,1,0.0,99.81
μέτριος,1,0.0,99.81
πεζεύω,1,0.0,99.81
Μιτυλήνη,1,0.0,99.81
ἄντικρυς,1,0.0,99.81
Χίος,1,0.0,99.81
Σάμος,1,0.0,99.81
παραπλέω,1,0.0,99.81
χρονοτριβέω,1,0.0,99.81
ἄφιξις,1,0.0,99.82
τριετία,1,0.0,99.82
Κῶς,1,0.0,99.82
Πάταρα,1,0.0,99.82
Ῥόδος,1,0.0,99.82
ἀποφορτίζομαι,1,0.0,99.82
διανύω,1,0.0,99.82
Πτολεμαΐς,1,0.0,99.82
ἐντόπιος,1,0.0,99.82
συνθρύπτω,1,0.0,99.82
ἐπισκευάζω,1,0.0,99.82
Μνάσων,1,0.0,99.82
ἄσμενος,1,0.0,99.82
ἐκπλήρωσις,1,0.0,99.83
ἁγνισμός,1,0.0,99.83
πανταχῇ,1,0.0,99.83
συνδρομή,1,0.0,99.83
φάσις,1,0.0,99.83
κατατρέχω,1,0.0,99.83
σικάριος,1,0.0,99.83
ἄσημος,1,0.0,99.83
ἀκρίβεια,1,0.0,99.83
ἔδαφος,1,0.0,99.83
φυλακίζω,1,0.0,99.83
προτείνω,1,0.0,99.83
μαστίζω,1,0.0,99.83
τοῖχος,1,0.0,99.84
παρανομέω,1,0.0,99.84
διαμάχομαι,1,0.0,99.84
συνωμοσία,1,0.0,99.84
ἐκλαλέω,1,0.0,99.84
δεξιολάβος,1,0.0,99.84
Ἀντιπατρίς,1,0.0,99.84
ἀναδίδωμι,1,0.0,99.84
ἐπαρχεία,1,0.0,99.84
διακούω,1,0.0,99.84
ῥήτωρ,1,0.0,99.84
διόρθωμα,1,0.0,99.84
πάντῃ,1,0.0,99.84
σύντομος,1,0.0,99.85
πρωτοστάτης,1,0.0,99.85
συνεπιτίθημι,1,0.0,99.85
ἀσκέω,1,0.0,99.85
ἐκκράζω,1,0.0,99.85
ἀναβάλλω,1,0.0,99.85
Δρουσίλλα,1,0.0,99.85
διάδοχος,1,0.0,99.85
Πόρκιος,1,0.0,99.85
ἐπάρχειος,1,0.0,99.85
συγκαταβαίνω,1,0.0,99.85
αἰτίωμα,1,0.0,99.85
ἀναβολή,1,0.0,99.85
δεισιδαιμονία,1,0.0,99.85
διάγνωσις,1,0.0,99.86
φαντασία,1,0.0,99.86
ἀκροατήριον,1,0.0,99.86
ἐξοχή,1,0.0,99.86
συμπάρειμι,1,0.0,99.86
ἀνάκρισις,1,0.0,99.86
ἄλογος,1,0.0,99.86
γνώστης,1,0.0,99.86
μακρόθυμος,1,0.0,99.86
βίωσις,1,0.0,99.86
δωδεκάφυλον,1,0.0,99.86
ἐκτένεια,1,0.0,99.86
ἐμμαίνομαι,1,0.0,99.86
ἐπιτροπή,1,0.0,99.87
λαμπρότης,1,0.0,99.87
λακτίζω,1,0.0,99.87
πειράω,1,0.0,99.87
ἐπικουρία,1,0.0,99.87
παθητός,1,0.0,99.87
περιτρέπω,1,0.0,99.87
μανία,1,0.0,99.87
σεβαστός,1,0.0,99.87
Ἀδραμυττηνός,1,0.0,99.87
φιλάνθρωπος,1,0.0,99.87
ἐπιμέλεια,1,0.0,99.87
διαπλέω,1,0.0,99.87
Μύρα,1,0.0,99.88
Λυκία,1,0.0,99.88
ἐμβιβάζω,1,0.0,99.88
βραδυπλοέω,1,0.0,99.88
Κνίδος,1,0.0,99.88
προσεάω,1,0.0,99.88
Σαλμώνη,1,0.0,99.88
Λασαία,1,0.0,99.88
ἐπισφαλής,1,0.0,99.88
ναύκληρος,1,0.0,99.88
ἀνεύθετος,1,0.0,99.88
παραχειμασία,1,0.0,99.88
Φοῖνιξ,1,0.0,99.88
λίψ,1,0.0,99.89
χῶρος,1,0.0,99.89
ὑποπνέω,1,0.0,99.89
ἆσσον,1,0.0,99.89
τυφωνικός,1,0.0,99.89
εὐρακύλων,1,0.0,99.89
ἀντοφθαλμέω,1,0.0,99.89
ὑποτρέχω,1,0.0,99.89
νησίον,1,0.0,99.89
Καῦδα,1,0.0,99.89
περικρατής,1,0.0,99.89
ὑποζώννυμι,1,0.0,99.89
Σύρτις,1,0.0,99.89
χειμάζω,1,0.0,99.89
σφοδρός,1,0.0,99.9
ἐκβολή,1,0.0,99.9
αὐτόχειρ,1,0.0,99.9
σκευή,1,0.0,99.9
ἀσιτία,1,0.0,99.9
Ἀδρίας,1,0.0,99.9
διατελέω,1,0.0,99.9
ἄσιτος,1,0.0,99.9
κουφίζω,1,0.0,99.9
ζευκτήριος,1,0.0,99.9
ἀρτέμων,1,0.0,99.9
ἐπικέλλω,1,0.0,99.9
διθάλασσος,1,0.0,99.9
ναῦς,1,0.0,99.91
ἐρείδω,1,0.0,99.91
διαφεύγω,1,0.0,99.91
ἐκκολυμβάω,1,0.0,99.91
κολυμβάω,1,0.0,99.91
ἀπορρίπτω,1,0.0,99.91
σανίς,1,0.0,99.91
Μελίτη,1,0.0,99.91
καθάπτω,1,0.0,99.91
φρύγανον,1,0.0,99.91
θέρμη,1,0.0,99.91
μεταβάλλω,1,0.0,99.91
φιλόφρων,1,0.0,99.91
δυσεντέριον,1,0.0,99.92
παράσημος,1,0.0,99.92
Διόσκουρος,1,0.0,99.92
Συράκουσαι,1,0.0,99.92
Ῥήγιον,1,0.0,99.92
ἐπιγίγνομαι,1,0.0,99.92
δευτεραῖος,1,0.0,99.92
Ποτίολοι,1,0.0,99.92
θάρσος,1,0.0,99.92
φόρον,1,0.0,99.92
Ἄππιος,1,0.0,99.92
ταβέρνη,1,0.0,99.92
ἀσύμφωνος,1,0.0,99.92
μίσθωμα,1,0.0,99.93
ἀκώλυτος,1,0.0,99.93
Ζάρα,1,0.0,99.93
Θαμάρ,1,0.0,99.93
Ῥαχάβ,1,0.0,99.93
Ῥούθ,1,0.0,99.93
Οὐρίας,1,0.0,99.93
Ἐμμανουήλ,1,0.0,99.93
οὐδαμῶς,1,0.0,99.93
τελευτή,1,0.0,99.93
θυμόω,1,0.0,99.93
διετής,1,0.0,99.93
Ῥαμά,1,0.0,99.93
Ῥαχήλ,1,0.0,99.94
Ἀρχέλαος,1,0.0,99.94
διακαθαρίζω,1,0.0,99.94
διακωλύω,1,0.0,99.94
παραθαλάσσιος,1,0.0,99.94
ἀμφίβληστρον,1,0.0,99.94
εἰρηνοποιός,1,0.0,99.94
ἰῶτα,1,0.0,99.94
ῥακά,1,0.0,99.94
διαλλάσσω,1,0.0,99.94
εὐνοέω,1,0.0,99.94
ἐπιορκέω,1,0.0,99.94
μίλιον,1,0.0,99.94
βαττολογέω,1,0.0,99.94
πολυλογία,1,0.0,99.95
καταμανθάνω,1,0.0,99.95
εὐρύχωρος,1,0.0,99.95
Γαδαρηνός,1,0.0,99.95
δαίμων,1,0.0,99.95
αἱμορροέω,1,0.0,99.95
Λεββαῖος,1,0.0,99.95
διχάζω,1,0.0,99.95
βιαστής,1,0.0,99.95
αἱρετίζω,1,0.0,99.95
ἐρίζω,1,0.0,99.95
τύφω,1,0.0,99.95
κῆτος,1,0.0,99.95
συναυξάνω,1,0.0,99.96
δέσμη,1,0.0,99.96
ἐγκρύπτω,1,0.0,99.96
ἐρεύγομαι,1,0.0,99.96
ἐκλάμπω,1,0.0,99.96
σαγήνη,1,0.0,99.96
ἀναβιβάζω,1,0.0,99.96
προβιβάζω,1,0.0,99.96
φυτεία,1,0.0,99.96
ἀκμήν,1,0.0,99.96
Χαναναῖος,1,0.0,99.96
Μαγαδάν,1,0.0,99.96
εὐδία,1,0.0,99.96
Βαριωνᾶ,1,0.0,99.97
ὀλιγοπιστία,1,0.0,99.97
προφθάνω,1,0.0,99.97
ἄγκιστρον,1,0.0,99.97
στατήρ,1,0.0,99.97
ἑβδομηκοντάκις,1,0.0,99.97
δάνειον,1,0.0,99.97
διασαφέω,1,0.0,99.97
βασανιστής,1,0.0,99.97
τρύπημα,1,0.0,99.97
ὑποζύγιον,1,0.0,99.97
ἐπικαθίζω,1,0.0,99.97
θαυμάσιος,1,0.0,99.97
σιτιστός,1,0.0,99.98
ἐμπορία,1,0.0,99.98
διέξοδος,1,0.0,99.98
παγιδεύω,1,0.0,99.98
νόμισμα,1,0.0,99.98
ἐπιγαμβρεύω,1,0.0,99.98
φυλακτήριον,1,0.0,99.98
ἄνηθον,1,0.0,99.98
κύμινον,1,0.0,99.98
διυλίζω,1,0.0,99.98
κώνωψ,1,0.0,99.98
παροψίς,1,0.0,99.98
παρομοιάζω,1,0.0,99.98
Βαραχίας,1,0.0,99.98
νοσσίον,1,0.0,99.99
ψύχω,1,0.0,99.99
Δανιήλ,1,0.0,99.99
φυγή,1,0.0,99.99
οἰκετεία,1,0.0,99.99
νυστάζω,1,0.0,99.99
τραπεζίτης,1,0.0,99.99
ἐρίφιον,1,0.0,99.99
κόλασις,1,0.0,99.99
δεῖνα,1,0.0,99.99
ἐξορκίζω,1,0.0,99.99
καταθεματίζω,1,0.0,99.99
ἀπάγχω,1,0.0,99.99
κορβανᾶς,1,0.0,100.0
ταφή,1,0.0,100.0
ἀπονίζω,1,0.0,100.0
ἀναβοάω,1,0.0,100.0
ἔγερσις,1,0.0,100.0
εἰδέα,1,0.0,100.0
φημίζω,1,0.0,100.0
